brand,model,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,age,Engine_Displacement
Audi,A5 2.0T Premium,92203.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,9995.0,13,2.5
Toyota,Corolla LE,72348.0,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,red,gray,At least 1 accident or damage reported,Yes,9995.0,14,3.6
Land,Rover LR3 HSE,153843.0,Gasoline,300.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,red,other,At least 1 accident or damage reported,Yes,9950.0,18,3.7
Dodge,Ram 2500 Laramie Quad Cab,218000.0,Gasoline,330.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,red,gray,None reported,Yes,12990.0,18,3.6
Porsche,Cayman Base,79000.0,Gasoline,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,42999.0,10,6.2
Kia,Sportage Nightfall,9686.0,Gasoline,2.4L I4 16V GDI DOHC,Other,red,black,None reported,Yes,30990.0,2,4.0
Cadillac,ATS 3.6L Luxury,25000.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,17999.0,8,6.2
Mazda,MX-5 Miata Grand Touring,81400.0,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,At least 1 accident or damage reported,Yes,11000.0,17,2.5
Nissan,Titan XD S,53677.0,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Automatic,red,gray,None reported,Yes,27900.0,5,3.683781266631186
Porsche,911 Carrera 4S,25568.0,Gasoline,3.0L H6 24V GDI DOHC Twin Turbo,Manual,red,black,None reported,Yes,134999.0,4,3.5
Lincoln,MKC Select,49814.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Other,red,other,None reported,No,26545.0,5,3.683781266631186
Porsche,718 Cayman S,9500.0,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,69000.0,5,3.5
Chevrolet,Corvette Base,143095.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,16000.0,19,5.3
Audi,SQ7 4.0T,28927.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,red,black,None reported,No,74900.0,2,3.683781266631186
Tesla,Model X Long Range,15443.0,Electric,670.0HP Electric Motor Electric Fuel System,Automatic,red,black,None reported,Yes,84500.0,2,3.0
Cadillac,Escalade Sport Platinum,15689.0,Diesel,3.0L I6 24V DDI DOHC Turbo Diesel,Automatic,red,black,None reported,No,97952.0,3,3.5
Mitsubishi,Eclipse Spyder GS,90400.0,Gasoline,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,4495.0,23,3.0
Acura,Integra LS,120000.0,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,5500.0,26,3.6
BMW,M6 Base,18651.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,59549.0,9,1.6
Rivian,R1S Adventure Package,655.0,Electric,835.0HP Electric Motor Electric Fuel System,Automatic,red,silver,None reported,Yes,94500.0,1,3.0
Land,Rover Range Rover Evoque SE,38356.0,Gasoline,2.0 Liter,Automatic,red,other,None reported,No,36598.0,4,4.2
Ford,Transit Connect XL,66770.0,E85 Flex Fuel,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,Automatic,red,black,None reported,No,21500.0,6,2.7
Cadillac,SRX Luxury Collection,61549.0,Gasoline,3.6 Liter SIDI DOHC,Automatic,red,other,At least 1 accident or damage reported,No,19998.0,8,4.6
Toyota,Yaris Base,138071.0,Gasoline,106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Manual,red,gray,None reported,Yes,5000.0,14,5.4
Lexus,GX 460 Base,64000.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,red,brown,None reported,Yes,37300.0,6,3.5
Ferrari,California T,20000.0,Gasoline,553.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Automatic,red,brown,At least 1 accident or damage reported,Yes,124990.0,9,5.0
Lexus,ES 350 Base,146000.0,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,8995.0,16,3.0
Lincoln,Navigator Select,158000.0,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,19780.0,8,5.3
RAM,1500 Laramie,38012.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,red,black,None reported,Yes,45277.0,3,3.0
Mercedes-Benz,AMG GT AMG GT S,9738.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,85500.0,8,3.6
Acura,TLX A-Spec,16878.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,red,other,None reported,Yes,38781.0,3,2.0
Rivian,R1S Adventure Package,250.0,Electric,835.0HP Electric Motor Electric Fuel System,Automatic,red,black,None reported,No,94000.0,1,3.5
Land,Rover Range Rover Velar P250 S R-Dynamic,29500.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,white,None reported,Yes,45000.0,4,3.0
Jeep,Gladiator Overland,7388.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,red,black,None reported,Yes,43663.0,3,2.7
Chevrolet,Corvette Base,7666.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,39500.0,26,3.6
Hummer,H2 SUT,89900.0,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,29994.0,18,2.0
GMC,Terrain SLT,32652.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,red,brown,None reported,Yes,6500.0,14,2.3
RAM,1500 TRX,24058.0,Gasoline,"HEMI 6.2L V-8 intercooled supercharger, premium unleaded, engine",Automatic,red,black,None reported,No,81900.0,2,2.0
Aston,Martin V8 Vantage Base,62378.0,Gasoline,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Manual,red,other,At least 1 accident or damage reported,Yes,33995.0,16,3.9
Ford,Bronco Sport Outer Banks,31654.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,Automatic,red,other,None reported,No,33410.0,3,1.8
Volvo,S40 T5,257700.0,Gasoline,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Manual,red,other,None reported,Yes,3550.0,19,6.0
Lamborghini,Murcielago Base,10000.0,Gasoline,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,259000.0,18,4.0
Chevrolet,Tahoe LT,92530.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,red,black,At least 1 accident or damage reported,Yes,18500.0,13,2.5
Porsche,718 Cayman GTS,16280.0,Gasoline,365.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,85500.0,6,2.0
Porsche,Cayman Base,77000.0,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,32000.0,13,3.683781266631186
RAM,1500 Longhorn,4285.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,red,black,None reported,Yes,65688.0,1,4.0
Chevrolet,Bolt EUV Premier,31000.0,Electric,200.0HP Electric Motor Electric Fuel System,Automatic,red,white,None reported,Yes,36000.0,2,2.0
Cadillac,Escalade EXT Base,155000.0,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,red,other,At least 1 accident or damage reported,Yes,16900.0,15,3.0
Maserati,Quattroporte Base,32000.0,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,other,At least 1 accident or damage reported,Yes,2954083.0,19,3.5
Toyota,Sienna LE,76000.0,Gasoline,266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,red,gray,None reported,Yes,18300.0,9,4.0
RAM,2500 Tradesman,1300.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,48000.0,2,5.3
GMC,Yukon Denali,36526.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,57850.0,5,2.0
Dodge,Caliber Express,102681.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,6000.0,14,3.0
Ford,Mustang Mach-E Premium,17850.0,Electric,266.0HP Electric Motor Electric Fuel System,Automatic,red,black,None reported,Yes,41999.0,3,3.0
Chevrolet,Silverado 1500 1LT,81000.0,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,Automatic,red,gray,None reported,Yes,32000.0,6,2.0
BMW,X6 xDrive50i,78500.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,red,brown,At least 1 accident or damage reported,Yes,42000.0,7,3.0
Ford,F-150 SVT Raptor,89988.0,Gasoline,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,red,At least 1 accident or damage reported,Yes,42500.0,10,6.7
Mitsubishi,Eclipse GS,189500.0,Gasoline,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,6000.0,16,3.0
Land,Rover Discovery Sport S R-Dynamic,23568.0,Gasoline,2.0 Liter,Automatic,red,other,None reported,No,44998.0,2,3.5
Kia,Optima EX,109580.0,Gasoline,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,11900.0,9,5.0
Mercedes-Benz,SLK-Class SLK230 Kompressor,33272.0,Gasoline,192.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,red,gray,At least 1 accident or damage reported,Yes,11900.0,21,4.3
Jeep,Wrangler SE,71000.0,Gasoline,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,red,gray,None reported,Yes,12499.0,21,4.3
BMW,M5 Base,47700.0,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,red,white,At least 1 accident or damage reported,Yes,54999.0,6,3.6
Bentley,Continental GT V8,10972.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,red,black,None reported,Yes,217950.0,2,2.5
Ford,Mustang GT,87500.0,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,14900.0,14,3.5
Mazda,Mazda3 FWD w/Premium Package,21701.0,Gasoline,2.5L I4 16V,Other,red,black,None reported,No,25099.0,2,5.3
Kia,K5 GT-Line,10971.0,Gasoline,1.6L I4 16V GDI DOHC Turbo,Automatic,red,black,None reported,No,29998.0,2,3.0
Chevrolet,Camaro ZL1,2950.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,gray,None reported,Yes,74500.0,1,6.2
Chevrolet,SSR Base,122961.0,Gasoline,6.0L V8 16V MPFI OHV,Automatic,red,other,None reported,Yes,20995.0,19,3.5
Land,Rover Range Rover Sport First Edition,3534.0,Hybrid,4.4 Liter,Automatic,red,black,None reported,No,143998.0,1,3.5
Mercedes-Benz,SL-Class SL 550,41314.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Automatic,red,white,At least 1 accident or damage reported,Yes,30999.0,13,6.0
Chevrolet,S-10 LS Crew Cab,139000.0,Gasoline,190.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,Automatic,red,gray,None reported,Yes,7000.0,23,3.5
Kia,Telluride S,74026.0,Gasoline,3.8L V6 24V GDI DOHC,Automatic,red,black,None reported,No,32913.0,4,3.683781266631186
Jeep,Wagoneer Series III,17381.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,red,black,None reported,Yes,69685.0,2,3.8
Kia,EV6 GT-Line,4820.0,Electric,320.0HP Electric Motor Electric Fuel System,Automatic,red,black,None reported,Yes,47500.0,2,2.5
Volkswagen,Touareg V6 Executive,50600.0,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,red,brown,At least 1 accident or damage reported,Yes,28890.0,7,5.0
Dodge,Dakota SLT,141800.0,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,red,gray,At least 1 accident or damage reported,Yes,5700.0,21,3.0
Chevrolet,Camaro 2SS,2300.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,51500.0,1,5.6
Maserati,GranTurismo MC,18000.0,Gasoline,454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,67000.0,6,3.5
GMC,Sierra 2500 AT4,31681.0,Gasoline,6.6L V8 16V GDI OHV,Automatic,red,black,At least 1 accident or damage reported,No,67963.0,2,3.5
Cadillac,XT6 Sport AWD,24114.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,red,black,At least 1 accident or damage reported,No,49427.0,4,3.0
Dodge,Ram 1500 SRT-10 Quad Cab,138450.0,Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,19000.0,19,2.0
Buick,LaCrosse CX,53000.0,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,red,gray,None reported,Yes,6500.0,17,5.2
Kia,Optima LX,100331.0,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,6900.0,13,3.6
Chevrolet,SSR Base,87500.0,Gasoline,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,16999.0,21,6.0
Tesla,Model Y Long Range,14642.0,Electric,425.0HP Electric Motor Electric Fuel System,Automatic,red,black,None reported,Yes,48500.0,3,3.5
Chevrolet,Colorado Z71,20909.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,red,black,None reported,Yes,35387.0,4,4.0
Subaru,WRX Premium,62662.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,At least 1 accident or damage reported,Yes,24000.0,7,3.5
INFINITI,Q50 Premium,79785.0,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,red,white,At least 1 accident or damage reported,Yes,16488.0,10,2.0
Subaru,Impreza 2.0i Sport,44000.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,23500.0,7,3.0
Nissan,370Z Base,106700.0,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,17500.0,11,6.2
Cadillac,CTS Luxury,62500.0,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,At least 1 accident or damage reported,Yes,18955.0,12,3.683781266631186
Ford,Mustang GT Premium,3000.0,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,49500.0,3,6.6
Mazda,MX-5 Miata Grand Touring,33576.0,Gasoline,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,red,other,None reported,Yes,18900.0,12,2.5
INFINITI,G37 x,120000.0,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,14500.0,12,4.0
BMW,328 i,206000.0,Gasoline,190.0HP 2.8L Straight 6 Cylinder Engine Gasoline Fuel,Manual,red,black,At least 1 accident or damage reported,Yes,15900.0,27,3.4
Kia,Sportage S,16949.0,Gasoline,2.4L I4 16V GDI DOHC,Other,red,black,None reported,Yes,24995.0,3,3.7
Chevrolet,Corvette Base,28150.0,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,31000.0,16,3.5
Mercedes-Benz,CLA-Class CLA 250,76753.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,15999.0,9,2.0
BMW,X6 xDrive40i,16307.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,red,white,None reported,Yes,71400.0,1,5.0
Genesis,G80 3.3T Sport,57500.0,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,32990.0,5,6.2
Subaru,WRX Limited,91000.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,At least 1 accident or damage reported,Yes,19000.0,9,5.3
Audi,RS 4 4.2 quattro L,146500.0,Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Manual,red,black,At least 1 accident or damage reported,Yes,30000.0,16,3.8
Ford,Mustang GT Premium,101000.0,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,18500.0,13,2.5
Chevrolet,Silverado 1500 Limited High Country,2550.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,60000.0,2,3.0
Mazda,RX-8 Grand Touring,81219.0,Gasoline,232.0HP 1.3L Rotary engine Gasoline Fuel,Manual,red,black,None reported,Yes,8500.0,16,4.7
Porsche,911 Carrera S,20561.0,Gasoline,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,105000.0,7,6.2
Ford,Mustang Premium,126000.0,Gasoline,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,9000.0,17,3.8
Mazda,Mazda3 i Sport,162000.0,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,11500.0,9,3.5
BMW,M3 Base,77800.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,28500.0,16,3.5
Lexus,IS 350 Base,123000.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,18000.0,10,6.2
RAM,1500 Laramie,16744.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,red,black,None reported,No,46999.0,2,3.6
Jeep,Wrangler Sahara,55000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,35000.0,13,4.4
Ferrari,812 Superfast Base,1575.0,Gasoline,788.0HP 6.5L 12 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,469900.0,4,4.6
Dodge,Charger Scat Pack,40208.0,Gasoline,485.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,38000.0,4,3.683781266631186
Jeep,Gladiator Sport,5779.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,red,black,None reported,No,41329.0,3,1.4
Land,Rover Range Rover Sport Supercharged Dynamic,58100.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,53499.0,6,3.6
Chevrolet,Avalanche 1500 LS,56000.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,red,black,At least 1 accident or damage reported,Yes,18000.0,12,4.0
Ford,Expedition Platinum,51902.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,red,other,None reported,Yes,57480.0,3,3.0
Acura,TLX PMC Edition,6900.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Other,red,black,None reported,Yes,43500.0,4,3.5
Audi,S4 3.0T Premium Plus,23823.0,Gasoline,3.0L V6 24V GDI DOHC Turbo,Automatic,red,black,None reported,Yes,49995.0,4,3.0
Mazda,Mazda3 i SV,91700.0,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,12000.0,9,3.0
Cadillac,XT5 Luxury,54323.0,Gasoline,3.6 Liter DOHC,Automatic,red,other,None reported,No,27998.0,5,3.5
Acura,TLX Tech,2118.0,Gasoline,2.0 Liter DOHC Turbo,Automatic,red,black,None reported,No,41998.0,1,3.9
Honda,Ridgeline RTL-E,9642.0,Gasoline,3.5L V6 24V GDI SOHC,Automatic,red,black,None reported,No,38999.0,2,6.2
GMC,Sierra 1500 SL Crew Cab,137000.0,Gasoline,295.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,20000.0,15,3.7
Mitsubishi,Eclipse Spyder GT,136400.0,Gasoline,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,red,gray,At least 1 accident or damage reported,Yes,6750.0,17,3.5
Acura,TL Type S,116500.0,Gasoline,286.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,15999.0,16,3.5
Nissan,370Z NISMO Tech,42600.0,Gasoline,350.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,31950.0,8,6.0
BMW,M4 Competition xDrive,15882.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,red,silver,None reported,Yes,84995.0,2,3.5
Tesla,Model 3 Performance,92813.0,Electric,271.0HP Electric Motor Electric Fuel System,Automatic,red,black,None reported,Yes,30499.0,6,4.6
Chevrolet,Avalanche 1500 LTZ,75124.0,E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,red,gray,None reported,Yes,16499.0,17,5.6
Chevrolet,Corvette Base,80000.0,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,31000.0,16,3.6
Cadillac,Escalade Platinum,49273.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,54000.0,6,5.7
Acura,TSX Technology,187883.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,5500.0,13,3.5
Honda,Civic Sport,25420.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT,red,gray,None reported,Yes,24500.0,2,3.683781266631186
Toyota,Camry Solara SLE,37216.0,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,At least 1 accident or damage reported,Yes,14995.0,17,3.5
Lexus,ES 350 Base,113500.0,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,At least 1 accident or damage reported,Yes,11000.0,14,5.6
Porsche,Cayman Base,10431.0,Gasoline,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,50999.0,8,2.0
RAM,1500 Laramie,10458.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,red,black,None reported,Yes,48815.0,4,6.2
Mercedes-Benz,AMG C 43 AMG C 43 4MATIC,33500.0,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Other,red,black,None reported,Yes,45770.0,5,3.6
Jeep,Compass Limited,20472.0,Gasoline,2.4L I4 16V MPFI SOHC,Automatic,red,black,None reported,No,28298.0,2,6.2
Subaru,Baja Base,71000.0,Gasoline,165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,red,black,None reported,Yes,14900.0,21,3.6
Alfa,Romeo Giulia Base,48000.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,20500.0,7,3.6
GMC,Acadia SLE-1,115282.0,Gasoline,3.6L V6 24V GDI DOHC,Other,red,other,At least 1 accident or damage reported,Yes,12433.0,9,2.0
MINI,Cooper Base,103726.0,Gasoline,115.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Manual,red,gray,At least 1 accident or damage reported,Yes,5995.0,21,4.7
Acura,TLX Type S w/Performance Tire,4700.0,Gasoline,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,52000.0,1,3.5
Lexus,ES 350 Base,53900.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,red,other,None reported,Yes,27500.0,8,3.683781266631186
Cadillac,CTS-V Base,45000.0,Gasoline,556.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,red,black,None reported,Yes,41500.0,12,6.1
RAM,2500 Laramie,117878.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Automatic,red,black,None reported,Yes,42000.0,7,3.5
Jeep,Grand Cherokee L Limited,13275.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,red,black,None reported,No,42599.0,2,6.2
Tesla,Model 3 Performance,33000.0,Electric,455.0HP Electric Motor Electric Fuel System,Automatic,red,white,None reported,Yes,55000.0,3,3.8
Pontiac,Solstice GXP,122348.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,red,black,At least 1 accident or damage reported,Yes,10000.0,15,2.5
